Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,Home_xG,Away_xG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,League,Div
2015-09-15,Manchester City,Juventus,1,2,A,Damir Skomina,0.0,0.0,,,4.25,5.62,13.0,13.12,,,1.25,1.75,,,1516,Champions_League,CL
2015-09-15,Benfica,FC Astana,2,0,H,Tasos Sidiropoulos,0.0,0.0,,,5.3,2.08,13.7,6.42,,,2.9,0.92,,,1516,Champions_League,CL
2015-09-15,PSV,Manchester Utd,2,1,H,Nicola Rizzoli,0.0,0.0,,,3.62,4.12,12.38,9.5,,,2.75,1.38,,,1516,Champions_League,CL
2015-09-15,Sevilla,Gladbach,3,0,H,Pavel Královec,0.0,0.0,,,4.0,5.17,9.33,12.67,,,1.17,1.83,,,1516,Champions_League,CL
2015-09-15,Real Madrid,Shakhtar Donetsk,4,0,H,Ivan Bebek,0.0,0.0,,,7.23,2.6,10.92,6.8,,,1.85,1.7,,,1516,Champions_League,CL
2015-09-15,Wolfsburg,CSKA Moscow,1,0,H,Svein Oddvar Moen,0.0,0.0,,,4.6,1.9,10.4,5.7,,,1.8,1.2,,,1516,Champions_League,CL
2015-09-15,Paris Saint-Germain,Malmö,2,0,H,Sergey Karasev,0.0,0.0,,,5.2,1.5,11.5,5.75,,,2.2,1.17,,,1516,Champions_League,CL
2015-09-15,Galatasaray,Atlético Madrid,0,2,A,Szymon Marciniak,0.0,0.0,,,4.5,5.92,11.83,12.0,,,2.0,1.77,,,1516,Champions_League,CL
2015-09-16,Chelsea,Maccabi Tel Aviv FC,4,0,H,Felix Zwayer,0.0,0.0,,,5.62,1.0,14.12,6.5,,,1.88,1.17,,,1516,Champions_League,CL
2015-09-16,Gent,Lyon,1,1,D,William Collum,0.0,0.0,,,4.75,5.0,15.75,16.5,,,2.25,2.5,,,1516,Champions_League,CL
2015-09-16,Leverkusen,BATE Borisov,4,1,H,Danny Makkelie,0.0,0.0,,,5.25,1.33,10.75,6.92,,,1.5,1.5,,,1516,Champions_League,CL
2015-09-16,Dinamo Zagreb,Arsenal,2,1,H,Ovidiu Hațegan,0.0,0.0,,,1.25,5.25,5.75,10.5,,,1.25,2.12,,,1516,Champions_League,CL
2015-09-16,Roma,Barcelona,1,1,D,Björn Kuipers,0.0,0.0,,,5.38,6.4,11.25,11.2,,,1.25,2.3,,,1516,Champions_League,CL
2015-09-16,Valencia,Zenit,2,3,A,Craig Thomson,0.0,0.0,,,2.5,4.5,10.88,15.62,,,2.38,3.38,,,1516,Champions_League,CL
2015-09-16,Dynamo Kyiv,Porto,2,2,D,Felix Brych,0.0,0.0,,,4.5,4.67,16.5,14.67,,,2.12,2.17,,,1516,Champions_League,CL
2015-09-16,Olympiacos,Bayern Munich,0,3,A,Carlos Velasco,0.0,0.0,,,4.0,8.58,11.0,11.17,,,2.0,1.67,,,1516,Champions_League,CL
2015-09-29,Arsenal,Olympiacos,2,3,A,Bas Nijhuis,0.0,0.0,,,5.25,4.0,10.5,11.0,,,2.12,2.0,,,1516,Champions_League,CL
2015-09-29,Porto,Chelsea,2,1,H,Antonio Matéu Lahoz,0.0,0.0,,,4.67,5.62,14.67,14.12,,,2.17,1.88,,,1516,Champions_League,CL
2015-09-29,Bayern Munich,Dinamo Zagreb,5,0,H,Aliaksei Kulbakou,0.0,0.0,,,8.58,1.25,11.17,5.75,,,1.67,1.25,,,1516,Champions_League,CL
2015-09-29,Barcelona,Leverkusen,2,1,H,Martin Atkinson,0.0,0.0,,,6.4,5.25,11.2,10.75,,,2.3,1.5,,,1516,Champions_League,CL
2015-09-29,Lyon,Valencia,0,1,A,Milorad Mažić,0.0,0.0,,,5.0,2.5,16.5,10.88,,,2.5,2.38,,,1516,Champions_League,CL
2015-09-29,BATE Borisov,Roma,3,2,H,Mark Clattenburg,0.0,0.0,,,1.33,5.38,6.92,11.25,,,1.5,1.25,,,1516,Champions_League,CL
2015-09-29,Zenit,Gent,2,1,H,Matej Jug,0.0,0.0,,,4.5,4.75,15.62,15.75,,,3.38,2.25,,,1516,Champions_League,CL
2015-09-29,Maccabi Tel Aviv FC,Dynamo Kyiv,0,2,A,David Fernández,0.0,0.0,,,1.0,4.5,6.5,16.5,,,1.17,2.12,,,1516,Champions_League,CL
2015-09-30,Manchester Utd,Wolfsburg,2,1,H,Viktor Kassai,0.0,0.0,,,4.12,4.6,9.5,10.4,,,1.38,1.8,,,1516,Champions_League,CL
2015-09-30,Gladbach,Manchester City,1,2,A,Clément Turpin,0.0,0.0,,,5.17,4.25,12.67,13.0,,,1.83,1.25,,,1516,Champions_League,CL
2015-09-30,Malmö,Real Madrid,0,2,A,Cüneyt Çakιr,0.0,0.0,,,1.5,7.23,5.75,10.92,,,1.17,1.85,,,1516,Champions_League,CL
2015-09-30,Juventus,Sevilla,2,0,H,Jonas Eriksson,0.0,0.0,,,5.62,4.0,13.12,9.33,,,1.75,1.17,,,1516,Champions_League,CL
2015-09-30,Atlético Madrid,Benfica,1,2,A,Gianluca Rocchi,0.0,0.0,,,5.92,5.3,12.0,13.7,,,1.77,2.9,,,1516,Champions_League,CL
2015-09-30,Shakhtar Donetsk,Paris Saint-Germain,0,3,A,Deniz Aytekin,0.0,0.0,,,2.6,5.2,6.8,11.5,,,1.7,2.2,,,1516,Champions_League,CL
2015-09-30,CSKA Moscow,PSV,3,2,H,Ruddy Buquet,0.0,0.0,,,1.9,3.62,5.7,12.38,,,1.2,2.75,,,1516,Champions_League,CL
2015-09-30,FC Astana,Galatasaray,2,2,D,Martin Strömbergsson,0.0,0.0,,,2.08,4.5,6.42,11.83,,,0.92,2.0,,,1516,Champions_League,CL
2015-10-20,Porto,Maccabi Tel Aviv FC,2,0,H,Clément Turpin,0.0,0.0,,,4.67,1.0,14.67,6.5,,,2.17,1.17,,,1516,Champions_League,CL
2015-10-20,Arsenal,Bayern Munich,2,0,H,Cüneyt Çakιr,0.0,0.0,,,5.25,8.58,10.5,11.17,,,2.12,1.67,,,1516,Champions_League,CL
2015-10-20,Leverkusen,Roma,4,4,D,Viktor Kassai,0.0,0.0,,,5.25,5.38,10.75,11.25,,,1.5,1.25,,,1516,Champions_League,CL
2015-10-20,Valencia,Gent,2,1,H,Felix Zwayer,0.0,0.0,,,2.5,4.75,10.88,15.75,,,2.38,2.25,,,1516,Champions_League,CL
2015-10-20,Dinamo Zagreb,Olympiacos,0,1,A,Paolo Tagliavento,0.0,0.0,,,1.25,4.0,5.75,11.0,,,1.25,2.0,,,1516,Champions_League,CL
2015-10-20,BATE Borisov,Barcelona,0,2,A,Jorge de Sousa,0.0,0.0,,,1.33,6.4,6.92,11.2,,,1.5,2.3,,,1516,Champions_League,CL
2015-10-20,Dynamo Kyiv,Chelsea,0,0,D,Damir Skomina,0.0,0.0,,,4.5,5.62,16.5,14.12,,,2.12,1.88,,,1516,Champions_League,CL
2015-10-20,Zenit,Lyon,3,1,H,Martin Atkinson,0.0,0.0,,,4.5,5.0,15.62,16.5,,,3.38,2.5,,,1516,Champions_League,CL
2015-10-21,Manchester City,Sevilla,2,1,H,Bas Nijhuis,0.0,0.0,,,4.25,4.0,13.0,9.33,,,1.25,1.17,,,1516,Champions_League,CL
2015-10-21,Malmö,Shakhtar Donetsk,1,0,H,Tasos Sidiropoulos,0.0,0.0,,,1.5,2.6,5.75,6.8,,,1.17,1.7,,,1516,Champions_League,CL
2015-10-21,Wolfsburg,PSV,2,0,H,Alberto Undiano,0.0,0.0,,,4.6,3.62,10.4,12.38,,,1.8,2.75,,,1516,Champions_League,CL
2015-10-21,Atlético Madrid,FC Astana,4,0,H,Aliaksei Kulbakou,0.0,0.0,,,5.92,2.08,12.0,6.42,,,1.77,0.92,,,1516,Champions_League,CL
2015-10-21,Paris Saint-Germain,Real Madrid,0,0,D,Nicola Rizzoli,0.0,0.0,,,5.2,7.23,11.5,10.92,,,2.2,1.85,,,1516,Champions_League,CL
2015-10-21,Juventus,Gladbach,0,0,D,Craig Thomson,0.0,0.0,,,5.62,5.17,13.12,12.67,,,1.75,1.83,,,1516,Champions_League,CL
